Title,Content,SKU,"Product Type",parent_id,"Regular Price",Permalink,Types,Periods,ajc_p_status,ajc_p_ringsize,ajc_p_resizeable
"Georgian Tremblant Brooch","A large 18ct Georgian tremblant brooch, set with 12 foiled amethysts. A wonderful look, it could well have been worn as a tiara, or part of a tiara in the Georgian period.",608B,,0,2500,http://www.antiquejewellerycompany.com/shop/georgian-tremblant-brooch/,Brooches,"Georgian (1714-1830)",sold,,
"Gold Yachting Charm Bracelet","An 18ct gold yauchting charm bracelet with enamel flags. The bracelet is French and the flags have been added by it's original owner. They are all 18ct gold.",681B,simple,0,1500,http://www.antiquejewellerycompany.com/shop/gold-yachting-charm-bracelet/,"Bracelets &amp; Bangles","Edwardian (1901-1914)",sold,,
"15ct Gold Victorian Earrings","A pair of 15ct Victorian drop earrings, circa 1870.

A pretty swirly effect with repousse work contrasting with smooth curves.",650B,simple,0,950,http://www.antiquejewellerycompany.com/shop/15ct-gold-victorian-earrings/,Earrings,"Victorian (1839-1901)",available,,
"Art Deco Silver & Enamel Drop Earrings","A pair of Art Deco silver and enamel drop earrings. They have the same maker's mark as the following pair of marcesite earrings on the site, JAC. They are German, and were made in Pforzheim, in the Black Forrest.",660B,,0,750,http://www.antiquejewellerycompany.com/shop/art-deco-silver-enamel-drop-earrings/,Earrings,"Art Deco (1920-1935)",sold,,
"Art Deco Marcasite Silver Onyx & Coral Earrings","A pair of really stylish Art Deco marcasite silver onyx and coral drop earrings. They are a great design, and of German origin, from Pfortzheim. Signed JAC in a monogram.",,simple,0,,http://www.antiquejewellerycompany.com/shop/art-deco-marcasite-silver-onyx-coral-earrings/,Earrings,"Art Deco (1920-1935)",sold,,
"Large Edwardian Opal Ring","A large, good-coloured opal and 18ct gold and ring, circa 1910. If you like opals this is a and beautiful example and you will certainly attract attention!",656B,,0,1500,http://www.antiquejewellerycompany.com/shop/large-edwardian-opal-ring/,"Rings>Dress Rings","Edwardian (1901-1914)",sold,,
"Edwardian Diamond & Platinum Ring","An Edwardian 18ct gold, diamond and platinum ring, circa 1910. This is a very pretty and elegantly designed ring. It also has good colour diamonds. This would be an ideal engagement ring.",640B,,0,2250,http://www.antiquejewellerycompany.com/shop/edwardian-diamond-platinum-ring/,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Edwardian Ruby & Diamond Ring","An Edwardian three stone ruby and diamond ring. A good quality ring with well matched natural rubies.",680B,,0,1500,http://www.antiquejewellerycompany.com/shop/edwardian-ruby-diamond-ring/,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,,
"Georgian Fede Gimmel Ring","An 18ct gold rare Fede Gimmel ring from circa 1780. It opens to reveal 2 hearts. These rings are few and far between!<br /><br />
<p>The fede ring has a long history dating back to antiquity. The major hallmark of this type of ring is the motif of two right hands traditionally one female and the other male, clasped together and holding a heart. Known from the original Italian &ldquo;mani in fedeandrdquo; (hands in faith or trust), it was quite popular during the Renaissance and given as a token of betrothal.</p>
<p>A gimmel ring is composed of two or more bands joined together with a tiny pin that acts as a fulcrum or pivot enabling the bands to swivel, align and come together to form one ring to symbolize the union of two people.</p>",665B,,0,1250,http://www.antiquejewellerycompany.com/shop/georgian-fede-gimmel-ring/,"Rings>Wedding Bands","Georgian (1714-1830)",sold,,
"Wienner Werkstadt Silver & Enamel Pendant","Pieces made by the Wienner Werkstadt company are hard to come by. This is a good silver and enamelled pendant of a stylised lady holding a branch. It is well marked with the Wiener Werkstadt monogram on the reverse.",B569/OJ,simple,0,2250,http://www.antiquejewellerycompany.com/shop/wienner-werkstadt-silver-enamel-pendant/,"Lockets &amp; Pendants","Art Deco (1920-1935)",available,,
"Berlin Iron Bracelet","A good example of a Berlin iron mirror back bracelet, circa 1820. The plaques are in good condition. It is in the neo-classical style, which was very popular at that time.",518B,,0,2250,http://www.antiquejewellerycompany.com/shop/berlin-iron-bracelet/,"Bracelets &amp; Bangles","Georgian (1714-1830)",sold,,"Georgian (1714 - 1830)"
"Austro-Hungarian Silver Blister Pearl Pendant with Silver Chain","A wonderful subject. A cherub sailing out to sea. It is a love token, and takes it's influence from the Renaissance period. It is and silver set with three blister pearls on the sails and the main body of the boat, and three rubies, and enamelled on both sides. It was made in Austria, circa 1890.<br /><br />With long silver chain.",435B,,0,1150,http://www.antiquejewellerycompany.com/shop/austro-hungarian-silver-blister-pearl-pendant-with-silver-chain/,"Lockets &amp; Pendants","Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Edwardian Silver & Paste Pendant","<p>This is a really pretty piece. I often think that the costume jewellery of the Edwardian period is nicer than the real thing, as the paste was all hand set. It is all silver, circa 1915.</p>",598B,,0,525,http://www.antiquejewellerycompany.com/shop/edwardian-silver-paste-pendant-2/,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,
"Tiffany & Co. Silver Duck Bangle","What a design! I love it. It was made by Tiffany in 1987. I have never seen anything like it before. It is all marked with the Tiffany marks, and an import English mark for 1987.",578B,,0,675,http://www.antiquejewellerycompany.com/shop/tiffany-co-silver-duck-bangle/,"Bracelets &amp; Bangles","Modern (1960s onwards)",sold,,
"Tiffany & Co. Gold Kidney Bean Cufflinks","I seem to be tuned into buying Tiffany pieces at the moment. These cufflinks are a great design, and are 10ct gold, made in the 1980s.",603B,simple,0,950,http://www.antiquejewellerycompany.com/shop/tiffany-co-gold-kidney-bean-cufflinks/,"Men's Jewellery>Cufflinks","Modern (1960s onwards)",sold,,
"Silver, Marcasite & Enamel Pheasant Brooch","<p>For the shooting enthusiast! In nice condition, and a fun brooch to wear out in the country. Circa 1930.</p>",606B,,0,175,http://www.antiquejewellerycompany.com/shop/silver-marcasite-enamel-pheasant-brooch/,Brooches,"Art Deco (1920-1935)",sold,,
"Natural Pearl Rose Diamond Drop Earrings","These Edwardian earrings are very classic and wearable, but not too <em>bling</em>! They are from around 1910.",129C,,0,975,http://www.antiquejewellerycompany.com/shop/natural-pearl-rose-diamond-drop-earrings/,Earrings,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Marcasite Art Deco Earrings","A good pair of long drop, typically Art Deco earrings. They are silver, set with marcasite (iron pyrites) with glass pearls and blue paste. Very stylish when worn. They were the costume jewellery of the time, made to imitate diamond, sapphire and pearl earrings.",599B,,0,250,http://www.antiquejewellerycompany.com/shop/marcasite-art-deco-earrings/,Earrings,"Art Deco (1920-1935)",sold,,
"Diamond Art Deco Clip Earrings","<p>A good pair of Art Deco Period diamond earrings. Set in 18ct white gold, with lovely bright diamonds, they sit on the ear and go up the lobe. Very stylish and neat.</p>",581B,,0,2500,http://www.antiquejewellerycompany.com/shop/diamond-art-deco-clip-earrings/,Earrings,"Art Deco (1920-1935)",sold,,
"Blue Topaz & Amethyst Earrings","<p>A pair of Modernist earrings, made in London in 1961. I love the colour combination and elegant design. They are 18ct gold with tiny diamonds at the corners of the blue topaz.</p>",605B,,0,1275,http://www.antiquejewellerycompany.com/shop/blue-topaz-amethyst-earrings/,Earrings,"Modern (1960s onwards)",sold,,
"Blue Topaz & Amethyst Ring","<p>This ring has a matching pair of earrings. It is a blue topaz and an amethyst with diamonds set on the corner of the topaz in 18ctct gold, circa 1980. Very striking with this and stunning colour combination.</p>",604B,,0,1275,http://www.antiquejewellerycompany.com/shop/blue-topaz-amethyst-ring/,"Rings>Dress Rings","Modern (1960s onwards)",sold,,
"Diamond & Natural Pearl Ring","An Edwardian diamond and natural pearl cluster ring.",600B,simple,0,1500,http://www.antiquejewellerycompany.com/shop/diamond-natural-pearl-ring/,Rings,"Edwardian (1901-1914)",sold,"UK N, US 6 ½, French 54, Japanese 13",
"Masonic Ball","<p>An unusual Masonic ball, which opens to reveal 6 sections with various Masonic symbols engraved on them. This is an old one, as the hinged and 3 clover pieces on the outside unhinge separately. The modern Masonic balls have an integral hinge which operates all 4 pieces.</p>
<p>It is 14ct gold on the outside and silver internally. Circa 1920.</p>",549B,,0,295,http://www.antiquejewellerycompany.com/shop/masonic-ball/,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,
"Diamond Art Deco Ring",,538B,,0,1500,http://www.antiquejewellerycompany.com/shop/diamond-art-deco-ring/,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,,
"Platinum Art Deco Wedding Ring","An unusual faceted platinum wedding band, circa 1920 to 1930. Beautiful and deilicate and - great to wear with a platinum engagement ring.",528B,,0,375,http://www.antiquejewellerycompany.com/shop/platinum-art-deco-wedding-ring/,"Rings>Wedding Bands","Art Deco (1920-1935)",sold,,
"Platinum Art Deco Wedding Ring","A really pretty art deco period platinum wedding band decorated with laurel leaves and to represent and eternity.",527B,,0,375,http://www.antiquejewellerycompany.com/shop/platinum-art-deco-wedding-ring-2/,"Rings>Wedding Bands","Art Deco (1920-1935)",sold,,
"Aquamarine 18ct Gold Ring","<p>A large aquamarine 18ct gold ring made in the 1970s. This is very stylish piece and and and the aquamarine is a good colour.</p>",537B,,0,1275,http://www.antiquejewellerycompany.com/shop/aquamarine-18ct-gold-ring/,Rings,"Modern (1960s onwards)",sold,,
"Edwardian Black Opal Diamond Set Ring","This is a truly stunning ring from the Edwardian period, circa 1901. A beautifully coloured opal is surrounded by diamonds and set in gold.

Black opal is the rarest and most valuable type of opal. This stone, with its striking and unique pattern of blues and greens, makes it a very special ring.",RINGS202,simple,0,2250,http://www.antiquejewellerycompany.com/shop/edwardian-black-opal-diamond-set-ring/,"Rings>Dress Rings","Edwardian (1901-1914)",sold,,
"Opal Diamond Dress Ring","Pretty and Edwardian dress ring with a and colourful opal surrounded by a cluster of diamonds and set in 18ct Gold.",50E,simple,0,850,http://www.antiquejewellerycompany.com/shop/opal-diamond-dress-ring/,"Rings>Dress Rings","Edwardian (1901-1914)",sold,"UK N, US 6 ½, French 54, Japanese 13",
"Diamond Art Deco Lapis Pendant","<p>Set in platinum, this is a lovey original piece of jewellery. It is so hard to find nowadays. Very delicately made and beautiful on. Circa 1925.</p>",529B,,0,2950,http://www.antiquejewellerycompany.com/shop/diamond-art-deco-lapis-pendant/,"Lockets &amp; Pendants","Art Deco (1920-1935)",sold,,
"Silver & Blue Paste Pendant","<p>If you don't want to invest a larger sum of money for an aquamarine pendant, this is a good contemporary copy, circa 1930. It is a paste set in silver on the original silver chain.</p>",552B,,0,175,http://www.antiquejewellerycompany.com/shop/silver-blue-paste-pendant/,"Lockets &amp; Pendants","Art Deco (1920-1935)",sold,,
"Silver Victorian Snake Chain","This is a great chain to wear with a Victorian locket. It is a good length and a nice smooth snake link design.",541B,simple,0,250,http://www.antiquejewellerycompany.com/shop/silver-victorian-snake-chain/,Chains,"Victorian (1839-1901)",sold,,
"Silver Victorian Guard Chain","<p>A narrow and very long silver Victorian guard chain. It can be worn in various ways. It can go around the neck four times! Or you can wear it with a silver locket.</p>",544B,simple,0,375,http://www.antiquejewellerycompany.com/shop/silver-victorian-guard-chain/,Chains,"Victorian (1839-1901)",sold,,
"Carnelian & Silver Arts & Crafts Chain","<p>Long decorative silver chains are easy to wear, and very attractive. This chain does not have a clasp, but you can double it, or wear it long. It has a pretty clover motif on the silver chain, interspersed with carnelian beads, typical of the period, circa 1920.</p>",702B/OJ,simple,0,675,http://www.antiquejewellerycompany.com/shop/carnelian-silver-arts-crafts-chain/,Chains,"Edwardian (1901-1914)",sold,,
"Snake 14ct Gold Austrian Cufflinks","A great pair of snake motif cufflinks set with sapphires. Austrian, circa 1890. In good condition, and well made.",547B,,0,975,http://www.antiquejewellerycompany.com/shop/snake-14ct-gold-austrian-cufflinks/,"Men's Jewellery>Cufflinks","Victorian (1839-1901)",sold,,
"Lapis & 18ct Gold 1960s Gold Collar",,5Z,simple,0,1500,http://www.antiquejewellerycompany.com/shop/lapis-18ct-gold-1960s-gold-collar/,Necklaces,"Modern (1960s onwards)",sold,,
"Diamond Drop Earrings","These earrings are particular pretty. They have pierced work, and are articulated. They are set with diamonds in 18ct white gold. I don't think that they are from the 1920s, but later copies. The old ones are so hard to find and really expensive. These are hand-made, not mass produced copies, and are well finished off on the back, not crudely drilled.",540B,,0,1500,http://www.antiquejewellerycompany.com/shop/diamond-drop-earrings-4/,Earrings,"Modern (1960s onwards)",sold,,
"Diamond 18ct Gold Earrings","These earrings are small and can be worn daily. We sell a lot of this type. They look good on a delicate person. They are French, circa 1890.",532B,,0,350,http://www.antiquejewellerycompany.com/shop/diamond-18ct-gold-earrings/,Earrings,"Victorian (1839-1901)",sold,,"Victorian (1839 -1901)"
"Diamond 18ct Gold Earrings","A pretty and very wearable pair of diamond and 18ct gold earrings, circa 1890.",551B,,0,450,http://www.antiquejewellerycompany.com/shop/diamond-18ct-gold-earrings-2/,Earrings,"Art Nouveau (1890-1915)",sold,,
"Silver & Blue Paste Drop Earrings","A pretty and wearable pair of silver and blue paste Art Deco earrings. Good for a young person!",553B,,0,150,http://www.antiquejewellerycompany.com/shop/silver-blue-paste-drop-earrings/,Earrings,"Art Deco (1920-1935)",sold,,
"Diamond Drop Cluster Earrings","A lovely pair of articulated diamond drop cluster earrings made around 1915-1920. The diamonds are full of life and the filed backs of the earrings are are a good indication of how well made they are.",555B,,0,2925,http://www.antiquejewellerycompany.com/shop/diamond-drop-cluster-earrings/,Earrings,"Edwardian (1901-1914)",sold,,"Edwardian (1901 - 1914)"
"Silver Victorian Locket","A simple design, so modern looking, and yet it was made around 1880.",542B,,0,225,http://www.antiquejewellerycompany.com/shop/silver-victorian-locket/,"Lockets &amp; Pendants","Victorian (1839-1901)",sold,,
"Silver Victorian Large Locket","This locket is very well engraved on one side and plain on the other, so you have a choice which way to wear it. It is good condition, circa 1880.",543B,,0,375,http://www.antiquejewellerycompany.com/shop/silver-victorian-large-locket/,"Lockets &amp; Pendants","Victorian (1839-1901)",sold,,
"Victorian 9ct Gold Rope Edge Cufflinks","A good pair of Victorian 9ct gold cufflinks. Well engraved with a rope edge.",545B,,0,375,http://www.antiquejewellerycompany.com/shop/victorian-9ct-gold-rope-edge-cufflinks/,"Men's Jewellery>Cufflinks","Victorian (1839-1901)",sold,,
"Diamond & Natural Pearl Bracelet","A classic smart diamond and pearl bracelet, set in 14ct white gold. Circa 1925.",48Z,simple,0,,http://www.antiquejewellerycompany.com/shop/diamond-natural-pearl-bracelet-2/,"Bracelets &amp; Bangles","Art Deco (1920-1935)",sold,,
"Silver & Blue Zircon Bracelet","This bracelet is an easy to wear, good style. It was made in the 1930s and is probably German.",554B,simple,0,250,http://www.antiquejewellerycompany.com/shop/silver-blue-zircon-bracelet/,"Bracelets &amp; Bangles","Art Deco (1920-1935)",sold,,
"Scottish Silver Butterfly Brooch","A good example of a Scottish butterfly brooch. Set in silver with different coloured agates. Circa 1870. Pieces such as this were made for the tourist trade, when Queen Victoria purchased Balmoral. The agates were sourced in Scotland, but a lot of the jewellery was made in Birmingham!",707B/OJ,simple,0,350,http://www.antiquejewellerycompany.com/shop/scottish-silver-butterfly-brooch/,Brooches,"Victorian (1839-1901)",available,,
"Cut Steel Vauxhall Glass Georgian Brooch","A nice piece of cut steel jewellery from around 1800. The cut steel was riveted bit by bit onto the frame, making it a very time consuming process. This piece has black Vauxhall glass to accentuate the design.",545A,simple,0,350,http://www.antiquejewellerycompany.com/shop/cut-steel-vauxhall-glass-georgian-brooch/,Brooches,"Georgian (1714-1830)",available,,
"Georgian Cut Steel Leaf Brooch","A pleasing Georgian cut steel fern brooch, circa 1800.",474B,,0,250,http://www.antiquejewellerycompany.com/shop/georgian-cut-steel-leaf-brooch/,Brooches,"Georgian (1714-1830)",sold,,
"Georgian Chagreen & Cut Steel Brooch","This an unusual piece of Georgian cut steel, because the background is green chagreen, which is snake's skin. It was made circa 1800.",460Y,,0,550,http://www.antiquejewellerycompany.com/shop/georgian-chagreen-cut-steel-brooch/,Brooches,"Georgian (1714-1830)",sold,,
"Scottish Silver Dirk Brooch","A good example of a Scottish agate and silver dirk, which was made circa 1860. Queen Victoria's aquesition of Balmoral castle started a lucrative and tourist trade in articles related to Scotland. Local agates were polished and set into pieces of jewellery.",119A,,0,450,http://www.antiquejewellerycompany.com/shop/scottish-silver-dirk-brooch/,Brooches,"Victorian (1839-1901)",sold,,
"Victorian Classical Silver Brooch","This is a brooch in silver with applied gold, which most probably have been bought by someone on the Grand Tour, circa 1850. It is set with an ancient coin and is in the original Italian box.",34Z,simple,0,450,http://www.antiquejewellerycompany.com/shop/victorian-classical-silver-brooch/,Brooches,"Victorian (1839-1901)",sold,,
"Silver Novelty Brooch of Sailor in His Boat","A sweet novelty brooch of a sailor in his little sailing boat. The meaning could be a husband or lover away and missing his girl. Made circa 1890, it reminds me of the Kate Greenaway drawings. It is silver.",785M,simple,0,150,http://www.antiquejewellerycompany.com/shop/silver-novelty-brooch-of-sailor-in-his-boat/,Brooches,"Victorian (1839-1901)",available,,
"Victorian Hunting Brooch","A good heavy silver Victorian brooch of hounds chasing a fox. Sporting jewellery is very collectable, and this is a really good example.",159U,,0,350,http://www.antiquejewellerycompany.com/shop/victorian-hunting-brooch/,Brooches,"Victorian (1839-1901)",available,,
"Diamond Circle Brooch","A classic diamond and 18ct white gold circle brooch, circa 1910, with good clean bright diamonds.",520B,,0,950,http://www.antiquejewellerycompany.com/shop/diamond-circle-brooch/,Brooches,"Edwardian (1901-1914)",available,,"Edwardian (1901 - 1914)"
"French 4 Colour Gold Brooch","A beautifully worked French 18ct four colour gold brooch, circa 1830. The detail is fantastic. It is in the naturalistic style, which was popular at that time.",564B/OJ,simple,0,2500,http://www.antiquejewellerycompany.com/shop/french-4-colour-gold-brooch/,Brooches,"Georgian (1714-1830)",available,,
"Paste Silver Butterfly Brooch","Butterflies are always popular. This is a good example. The paste is in good order. Sometimes it becomes discoloured over time, as the paste is foiled at the back in a closed setting. If moisture gets in the foil loses it's colour. Circa 1910.",704B/OJ,,0,350,http://www.antiquejewellerycompany.com/shop/paste-silver-butterfly-brooch/,Brooches,"Edwardian (1901-1914)",sold,,
"Art Nouveau Silver & Enamel Brooch","This is a nice Art Nouveau brooch, in good condition, with no damage to the enamel work. Circa 1910 and typical of English enamel work at that time.",536B,simple,0,175,http://www.antiquejewellerycompany.com/shop/art-nouveau-silver-enamel-brooch/,Brooches,"Art Nouveau (1890-1915)",sold,,
"Multi Gemstone Gold Bracelet",,231B,,0,975,http://www.antiquejewellerycompany.com/shop/multi-gemstone-gold-bracelet/,"Bracelets &amp; Bangles","Edwardian (1901-1914)",sold,,
"18ct Gold Collar","This is a heavy statement piece. It was made in Italy in the 1970s.",35B,,0,3500,http://www.antiquejewellerycompany.com/shop/18ct-gold-collar/,Necklaces,"Modern (1960s onwards)",sold,,
"Silver Laurel Leaf Necklace",,190B,,0,675,http://www.antiquejewellerycompany.com/shop/silver-laurel-leaf-necklace/,Necklaces,"Mid-Century (1950s)",sold,,
"Ralph Lauren Silver Belt","A wonderful silver belt retailed by Polo Ralph Lauren. It is very stylish and looks very good when worn.
.",848A,simple,0,675,http://www.antiquejewellerycompany.com/shop/ralph-lauren-silver-belt/,Curiosities,"Modern (1960s onwards)",available,,
"Carved Jet Bead Necklace",,694B/OJ,,0,475,http://www.antiquejewellerycompany.com/shop/carved-jet-bead-necklace/,Necklaces,"Victorian (1839-1901)",sold,,
"Diamond Drop Cluster Earrings",,EARRING102,simple,0,1000,http://www.antiquejewellerycompany.com/shop/diamond-drop-cluster-earrings-2/,Earrings,,sold,,
"Peridot & Pearl 15ct Drop Earrings","These are really pretty Edwardian articulated earrings. Peridots were very popular in that period, twinned with natural split pearls. The screw fittings can be changed to wires, or post and butterfly if you have pierced ears.",483B,,0,1275,http://www.antiquejewellerycompany.com/shop/peridot-pearl-15ct-drop-earrings/,Earrings,"Edwardian (1901-1914)",sold,,
"Amy Sondheim Silver &Rock Crystal Pendant on Original Long Silver & Rock Crystal Chain","Amy Sondheim was a good Arts and Crafts designer and her pieces are sought after. This is a lovely example of a rock crystal pendant surmounted by a silver leaf design set with rose quartz and moonstone. The original silver chain is 39 inches long and is also set with rock crystal beads. ",498B,simple,0,1275,http://www.antiquejewellerycompany.com/shop/amy-sondheim-silver-rock-crystal-pendant-on-original-long-silver-rock-crystal-chain/,"Lockets &amp; Pendants","Art Deco (1920-1935)",sold,,
"18ct Gold Plain Cuflinks",,508B,simple,0,675,http://www.antiquejewellerycompany.com/shop/18ct-gold-plain-cuflinks/,"Men's Jewellery>Cufflinks","Edwardian (1901-1914)",sold,,
"French 18ct Gold Enamel Cufflinks",,526B,,0,675,http://www.antiquejewellerycompany.com/shop/french-18ct-gold-enamel-cufflinks/,"Men's Jewellery>Cufflinks","Art Deco (1920-1935)",sold,,
"Georgian Carnelian Gold Seal",,31Z,simple,0,1000,http://www.antiquejewellerycompany.com/shop/georgian-carnelian-gold-seal/,"Seals &amp; Signet Rings","Georgian (1714-1830)",sold,,
"Murle Bennet 9ct Peridot Pendant",,506B,,0,220,http://www.antiquejewellerycompany.com/shop/murle-bennet-9ct-peridot-pendant/,"Lockets &amp; Pendants","Art Nouveau (1890-1915)",sold,,
"Aquamarine, Diamond Twist Ring","This is a really pretty diamond and aquamarine crossover ring from the Art Nouveau period. This type of ring looks lovely on brown skin and is great as a summer piece of jewellery or as an engagement ring.",477B,,0,975,http://www.antiquejewellerycompany.com/shop/aquamarine-diamond-twist-ring/,"Rings>Engagement Rings","Art Nouveau (1890-1915)",sold,,
"Victorian 18ct Gold Boat Shaped Sapphire Diamond Ring","An Edwardian 18ct gold boat shaped sapphire and diamond ring. The graded Burma sapphires are well matched and surrounded by good white old cut diamonds. It would be very suitable for an engagement ring.",490B,simple,0,1875,http://www.antiquejewellerycompany.com/shop/victorian-18ct-gold-boat-shaped-sapphire-diamond-ring/,"Rings>Engagement Rings","Victorian (1839-1901)",available,"UK L, US 5 ¾, French 51, Japanese 10 ½",1
"Georgian Split Pearl Eternity Ring","Georgian eternity rings such as this one, are rare. This is a good example, in excellent condition. The natural pearls are a lovely creamy colour. It is quite a small size so could be worn on a little finger.",480B,,0,675,http://www.antiquejewellerycompany.com/shop/georgian-split-pearl-eternity-ring/,"Rings>Eternity &amp; Swivel Rings","Georgian (1714-1830)",sold,,
"Diamond Edwardian Cluster Ring","This is a beautiful, bright Edwardian Diamond cluster ring. Ideal as an engagement ring. The diamonds are old mine cut stones and are and claw and set in 18ct Gold. ",500B,,0,1425,http://www.antiquejewellerycompany.com/shop/diamond-edwardian-cluster-ring-3/,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,,
"Sapphire Diamond 1950s 18ct Brooch",,501B,simple,0,1950,http://www.antiquejewellerycompany.com/shop/sapphire-diamond-1950s-18ct-brooch/,Brooches,"Mid-Century (1950s)",sold,,
"Art Deco Lazarus Paste Silver Bracelet",,514B,,0,975,http://www.antiquejewellerycompany.com/shop/art-deco-lazarus-paste-silver-bracelet/,"Bracelets &amp; Bangles","Art Deco (1920-1935)",sold,,
"Bernard Instone Silver Brooch",,516B,simple,0,975,http://www.antiquejewellerycompany.com/shop/bernard-instone-silver-brooch/,Brooches,"Retro (1940s)",available,,
"Graduated Opal Bead Necklace",,854A,,0,1775,http://www.antiquejewellerycompany.com/shop/graduated-opal-bead-necklace/,Necklaces,"Edwardian (1901-1914)",sold,,
"Georgian Memorial Ring","This memorial ring is in a lovely condition. Examples such as this are rare and are very popular with collectors. The white enamel is in good condition, as is the gold work. The hair detail holds up with a loop. It is very fine work.",513B,,0,1275,http://www.antiquejewellerycompany.com/shop/georgian-memorial-ring/,Rings,"Georgian (1714-1830)",sold,,
"Kutchinksy Ruby 18ct Gold Cufflinks","Striking 1960s cufflinks, designed by Kutchinksy.",980A,,0,950,http://www.antiquejewellerycompany.com/shop/kuchinski-ruby-18ct-gold-cufflinks/,"Men's Jewellery>Cufflinks","Mid-Century (1950s)",sold,,
"Coral & Caged Gold Drop Earrings","<p>I always buy this style when I can. Sometimes you get caged pearls too. We do have a pair in stock which are listed in the earrings section. They are really attractive on the ear, and a lovely soft colour coral. This coral would have been sourced in Naples and is so much prettier than the Chinese coral which is darker red with white striations.</p>
<p>They are Edwardian, circa 1910.</p>",82B,,0,320,http://www.antiquejewellerycompany.com/shop/coral-caged-gold-drop-earrings/,Earrings,"Edwardian (1901-1914)",sold,,
"Garnet Gold Brooch",,815A,,0,375,http://www.antiquejewellerycompany.com/shop/garnet-gold-brooch/,Brooches,"Edwardian (1901-1914)",sold,,
"Scottish Silver & Grey Agate Brooch",,156B,simple,0,675,http://www.antiquejewellerycompany.com/shop/scottish-silver-grey-agate-brooch-2/,Brooches,"Victorian (1839-1901)",available,,
"Kidney Bean 15ct Gold Cufflinks",,356B,simple,0,675,http://www.antiquejewellerycompany.com/shop/kidney-bean-15ct-gold-cufflinks/,"Men's Jewellery>Cufflinks","Edwardian (1901-1914)",sold,,
"Paste Silver Tortoise Slide Bracelet","<p>This is a fun Edwardian green and white paste silver tortoise and slide on the original moire strap, which is adjustable. For anyone that collects tortoises it is a must!</p>",198B,,0,195,http://www.antiquejewellerycompany.com/shop/paste-silver-tortoise-slide-bracelet/,"Bracelets &amp; Bangles","Edwardian (1901-1914)",sold,,
"Silver Scandinavian Necklace",,59B,,0,525,http://www.antiquejewellerycompany.com/shop/silver-scandinavian-necklace/,Necklaces,"Art Deco (1920-1935)",sold,,
"18ct Gold & Diamond Earrings","A very wearable pair of diamond and 18ct gold earrings, with hinge back fittings, which are safe. They are French, made circa 1890 with good bright old cut diamonds.",938A,,0,975,http://www.antiquejewellerycompany.com/shop/18ct-gold-diamond-earrings/,Earrings,"Victorian (1839-1901)",sold,,
"Pelham Bridle Bit Tie Pin","A really unusual stickpin of a Pelham horse bit. Probably a special commission for a master of fox hounds, or a keen horseman. It is Victorian. circa 1880.",118B,,0,1275,http://www.antiquejewellerycompany.com/shop/pelham-bridle-bit-tie-pin/,"Men's Jewellery>Tie Pins","Victorian (1839-1901)",sold,,
"Tortoishelle Pique Pansy Pendant",,981A,,0,1125,http://www.antiquejewellerycompany.com/shop/tortoishelle-pique-pansy-pendant/,"Lockets &amp; Pendants","Victorian (1839-1901)",sold,,
"Diamond & Pearl Drop Earrings",,782A,,0,1275,http://www.antiquejewellerycompany.com/shop/diamond-pearl-drop-earrings-3/,Earrings,"Edwardian (1901-1914)",sold,,
"Silver, Marcasite & Pearl Long Drop Earrings","Pretty Art Deco drop earrings, set in silver with silver wires and silver screw fittings.",,,0,,http://www.antiquejewellerycompany.com/shop/silver-marcasite-pearl-long-drop-earrings/,Earrings,"Art Deco (1920-1935)",sold,,
"Moonstone & Rodalite Silver Bangle","A rather extraordinary and impressive silver bangle which is set with moonstones and rodalites. It was made in the 1960s and is a designed piece but I cannot identify the maker.",425B,simple,0,975,http://www.antiquejewellerycompany.com/shop/moonstone-rodalite-silver-bangle/,"Bracelets &amp; Bangles","Modern (1960s onwards)",available,,
"Diamond Crossover Ring","<p>A pretty crossover diamond Art Nouveau ring circa 1910. Ideal as an engagement or dress ring. Nice, bright diamonds and good detail in setting.</p>",439B,simple,0,850,http://www.antiquejewellerycompany.com/shop/diamond-crossover-ring/,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,"UK O, US 7, French 55 ¼, Japanese 14",
"Georgian Memorial Ring Dated 1776","An 18ct gold Georgian mourning ring depicting a windmill drawn in hair. The significance of the windmill is unclear but symbolic. It might signify the passing of time. The white enamel on the shank means that Robert Gereen was unmarried, he was only 18 years old. He died on the 12th august 1776.",421B,simple,0,1250,http://www.antiquejewellerycompany.com/shop/georgian-memorial-ring-dated-1776/,Rings,"Georgian (1714-1830)",available,"UK Q, US 8, French 57 ¾, Japanese 16",
"Platinum 15ct Bracelet",,221B,simple,0,1125,http://www.antiquejewellerycompany.com/shop/platinum-15ct-bracelet/,"Bracelets &amp; Bangles","Edwardian (1901-1914)",sold,,
