Date,Permalink,id,Title,"Regular Price",SKU,Content,"Product Type",parent_id,Types,Periods,ajc_p_status,ajc_p_resizeable,ajc_p_ringsize
20120219,http://www.antiquejewellerycompany.com/shop/reverse-intaglio-rock-crystal-tie-pin-of-a-grouse/,5272,"Reverse Intaglio Rock Crystal Tie Pin of a Grouse",550,810C,"A good quality carved intaglio rock crystal of a grouse set on to a 15ct gold pin.

The precise physical process of the reverse carved intaglio crystal is a long and tedious one. Rock crystal mined in Brazil and Madagascar was cut with diamond saws and then ground to the perfect cabochon. This procedure could take as many as twenty different grades of polish, and the entire process was done by hand. Once the stone was shaped, the design was drawn on the reverse side of the crystal with water colour. The image was then etched into the piece of stone with a scribe pencil.

The engraving began with handmade soft steel tools. The crystal was carved with a paste made from a combination of oil and diamond dust. When the image had been completed to the artist?s satisfaction, he began painting the crystal. Just as in the carving phase, the painting was done in reverse.

Highly collectable, these pieces are a little work of art in themselves.",simple,0,"Men's Jewellery>Tie Pins","Edwardian (1901-1914)",available,,
20120219,http://www.antiquejewellerycompany.com/shop/large-georgian-pinchbeck-chain/,5277,"Large Georgian Pinchbeck Chain",1500,50D,"A really cracking Georgian large and long Pinchbeck chain with it's original double barrel clasp. Made circa 1800, it is in excellent condition and a good colour.",simple,0,Chains,"Georgian (1714-1830)",sold,,
20120219,http://www.antiquejewellerycompany.com/shop/georgian-pinchbeck-chain/,5281,"Georgian Pinchbeck Chain",1275,993C,"A good Georgian Pinchbeck chain with the original barrel clasp.

It is not too long so it would look good over a jersey or jacket. It was made circa 1800 and to all intents and purposes looks like gold. Pinchbeck is a form of brass, an alloy of copper and zinc, mixed in proportions so that it closely resembles gold in appearance, the idea being that ordinary people in the Georgian period could buy gold 'effect' jewellery when gold was only sold in 18cts (which pushed the price way over what people could afford to pay).",simple,0,Chains,"Georgian (1714-1830)",sold,,
20120207,http://www.antiquejewellerycompany.com/shop/diamond-drop-art-deco-earrings/,5284,"Diamond Drop Art Deco Earrings",975,677C,"A pretty pair of 18ct white gold diamond drop earrings. They were made in the 1930s and are in good condition with good bright matched diamonds.",simple,0,Earrings,"Art Deco (1920-1935)",sold,,
20120207,http://www.antiquejewellerycompany.com/shop/vitorian-15ct-gold-oval-diamond-set-earrings/,5289,"Vitorian 15ct Gold Oval Diamond Set Earrings",450,988C,"A pretty and very wearable pair of Victorian 15ct gold earrings. They are in the Etruscan style with a scalloped edge popular in the 1880s, and are set with two small diamonds. They are all original, and the wires have a secure catch to slot in to for extra security.",,0,Earrings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120207,http://www.antiquejewellerycompany.com/shop/diamond-solitaire-18ct-gold-edwardian-earrings/,5293,"Diamond Solitaire 18ct Gold Edwardian Earrings",675,986C,"A pretty pair of every day earrings which are 18ct gold and were made circa 1915. The diamonds are well matched and a very good colour.",,0,Earrings,"Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20120207,http://www.antiquejewellerycompany.com/shop/italian-15ct-gold-drop-earrings/,5297,"Italian 15ct Gold Drop Earrings",975,968C,"A striking pair of large gold drop earrings. They were probably made in Italy in the 1960s. They are very smart on the ear, and have secure post and clip fittings.",,0,Earrings,"Modern (1960s onwards)",sold,"Modern (1960s onwards)",
20120207,http://www.antiquejewellerycompany.com/shop/silver-gilt-flower-earrings/,5301,"Silver Gilt Flower Earrings",250,946C,"A good well proportioned pair of Danish silver gilt earrings. They are well modelled flowers with translucent enamel which gives a two colour effect.",simple,0,Earrings,"Retro (1940s)",sold,,
20120207,http://www.antiquejewellerycompany.com/shop/georgian-cut-steel-drop-earrings/,5305,"Georgian Cut Steel Drop Earrings",1250,934C,"A lovely fine pair of Georgian cut steel drop earrings. They were made circa 1800 and are in good condition. Each faceted steel button was separately riveted which was a very time consuming job. They are as wearable today as they were in the 18th century and look especially good in candle light which was the original intention.",simple,0,Earrings,"Georgian (1714-1830)",sold,,
20120207,http://www.antiquejewellerycompany.com/shop/sapphire-diamond-edwardian-drop-earrings/,5308,"Sapphire & Diamond Edwardian Drop Earrings",975,795B/OJ,"Edwardian original earrings are getting increasingly hard to find. These are delicate and look very pretty on. The sapphires are probably Ceylonese as they are a beautiful light blue. They are 15ct gold and platinum fronted which was a common practice in the Edwardian period.",,0,Earrings,"Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20120207,http://www.antiquejewellerycompany.com/shop/victorian-18ct-gold-emerald-fringe-drop-earrings/,5312,"Victorian 18ct Gold & Emerald Fringe Drop Earrings",1500,796B/OJ,"A pair of Victorian earrings which are getting increasingly hard to find. These are a good design with fringes and centrally set with a rectangular emerald in each one. They were made circa 1870.",,0,Earrings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120207,http://www.antiquejewellerycompany.com/shop/theodore-farhner-silver-gilt-swirly-earrings/,5315,"Theodor Farhner Silver Gilt Swirly Earrings",675,924C,"Theodor Fahrner was a very well respected designer in Pforzheim, in the Black Forrest, Germany. His business exported pieces all over the world. These earrings are very striking, and are highlighted with graded marcasite to add a bit of glitter.",,0,Earrings,"Art Deco (1920-1935)",sold,"Art Deco (1920 - 1935)",
20120207,http://www.antiquejewellerycompany.com/shop/art-nouveau-carved-horn-swallow-scarf-clip/,5319,"Art Nouveau Carved Horn Swallow Scarf Clip",225,907C,"A pretty Art Nouveau scarf clip carved in horn with a swallow motif.",simple,0,Curiosities,"Art Nouveau (1890-1915)",available,,
20120207,http://www.antiquejewellerycompany.com/shop/victorian-natural-pearls-18ct-gold-bangle/,5324,"Victorian Natural Pearls 18ct Gold Bangle",1850,848C,"This bangle is in excellent condition. The natural pearls are evenly matched and it is a good strong design. The Victorians loved pearl set jewellery. Whole sets were made up comprising of a necklace, pendant drop, earrings, rings and bracelets and bangles.
That would be too much to wear today so to wear a striking piece such as this bangle would suffice.",simple,0,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,,
20120207,http://www.antiquejewellerycompany.com/shop/victorian-silver-gold-overlay-bangle-2/,5329,"Victorian Silver & Gold Overlay Bangle",675,971C,"A wide Victorian silver and two colour gold overlay bangle which was made circa 1880 in the Aesthetic taste. There was a great fashion for Japanese Art, popularised by Oscar Wilde. This taste manifested itself in furniture, decorative arts and jewellery.
This bangle has a crane and a stork amongst bamboo canes.",,0,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120207,http://www.antiquejewellerycompany.com/shop/victorian-silver-rose-overlay-bangle/,5334,"Victorian Silver Rose Overlay Bangle",375,798B/OJ,"A lovely silver Victorian bangle with a pretty overlay design of roses. It would have been most likely a gift from a loved one as roses represent love.",,0,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120207,http://www.antiquejewellerycompany.com/shop/victorian-silver-bird-design-bangle/,5338,"Victorian Silver Bird Design Bangle",250,800B/OJ,"A pretty Victorian bangle made in the Aesthetic period, circa 1880, when Japanese Art and design were in vogue. This example is engraved with cranes flying amongst bullrushes.",simple,0,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,,
20120207,http://www.antiquejewellerycompany.com/shop/silver-edwardian-engine-turned-bangle/,5343,"Silver Edwardian Engine Turned Bangle",250,886C,"A very smart and neat silver bangle in really good condition which looks great on the wrist.",,0,"Bracelets &amp; Bangles","Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20120207,http://www.antiquejewellerycompany.com/shop/turquoise-pearl-silver-gilt-victorian-bangle/,5349,"Turquoise & Pearl Silver Gilt Victorian Bangle",675,858C,"This bangle is in lovely condition. The turquoise are evenly matched and are contrasted with natural split pearls all around. It is silver gilt which gives a softer effect. It was made around 1890.",,0,"Bracelets &amp; Bangles","Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120201,http://www.antiquejewellerycompany.com/shop/regency-regard-18ct-gold-locket-brooch/,5354,"Regency Regard 18ct Gold Locket Brooch",1875,761C,"This Regard locket and brooch is in excellent condition. The gold filigree work is in mint condition. The gemstones around the locket section spell 'Regard' - Ruby, Emerald, Garnet, Amethyst, Ruby and Diamond. The Georgians loved secret meanings in jewellery. This would have been given as a token of regard. It has a small hinged locket in the centre which may originally have contained a lock of hair. As a collector's piece I would recommend it as these items in good original condition are rare.",,0,Brooches,"Georgian (1714-1830)",sold,"Georgian (1714 - 1830)",
20120201,http://www.antiquejewellerycompany.com/shop/gold-enamel-edwardian-trout-brooch/,5358,"Gold & Enamel Edwardian Trout Brooch",1275,762C,"A well modelled brooch of a trout. It was made circa 1910 and is beautifully enamelled. It would make an ideal present for a fishing enthusiast.",simple,0,Brooches,"Edwardian (1901-1914)",sold,,
20120201,http://www.antiquejewellerycompany.com/shop/art-nouveau-carved-horn-cicada-insect-brooch/,5363,"Art Nouveau Carved Horn Cicada Insect Brooch",375,910C,"The Cicada is a symbol of rebirth and longevity. Cicada also speaks of the ability to ""shed one's skin"" and emerge as something new and different in life. Coming out of your shell and expressing yourself. There was a great interest in Egypt in the early 20th century as Tutankhamun had been discovered. This led to what is called the Egyptian Revival style and many pieces were made to celebrate the period.
This is a good example of a carved and coloured horn cicada.",,0,Brooches,"Art Nouveau (1890-1915)",available,"Art Nouveau (1890 -1915)",
20120201,http://www.antiquejewellerycompany.com/shop/carved-horn-art-nouveau-flower-brooch/,5367,"Carved Horn Art Nouveau Flower Brooch",375,909C,"Jewellery carved from horn and sometimes coloured was made in the Art Nouveau period (1890- 1915), mainly in France. Sometimes the pieces were signed by makers such as Bonte and George Pierre. This well-executed rose is not signed but is good quality.",simple,0,Brooches,"Art Nouveau (1890-1915)",available,,
20120201,http://www.antiquejewellerycompany.com/shop/art-nouveau-carved-horn-bee-brooch/,5370,"Art Nouveau Carved Horn Bee Brooch",375,908C,"A good example of an Art Nouveau carved horn bee brooch. The bee, found in Ancient Near East and Aegean cultures, was believed to be the sacred insect that bridged the natural world to the underworld. These meanings were revived in the Art Nouveau period and used symbolically in the jewellery.",simple,0,Brooches,"Art Nouveau (1890-1915)",available,,
20120201,http://www.antiquejewellerycompany.com/shop/carved-horn-swallow-brooch/,5373,"Carved Horn Swallow Brooch",225,906C,"This is part of a collection of Art Nouveau horn jewellery that I purchased. It is well carved and a good subject.
 A swallow is the ""first sign that land is near"". To a sailor the swallow means a ""safe return home"". Swallows are known to travel far distances out to sea during migration and would rest on boats close to shore which gave early mariners the first sign that land was indeed close by. The horizon is 12 miles from a boater's standpoint in the ocean (more if higher up) and swallows fly further then 12 miles out. The swallow is also known as a sparrow and was worn by the famous pirate ""Jack Sparrows"".",,0,Brooches,"Art Nouveau (1890-1915)",available,"Art Nouveau (1890 -1915)",
20120201,http://www.antiquejewellerycompany.com/shop/horn-bug-brooch/,5376,"Horn Bug Brooch",375,2064/J,"A lovely example of Art Nouveau design. The horn is of a good quality and is dyed a pretty rose hue. A really interesting and original piece.",,0,Brooches,"Art Nouveau (1890-1915)",available,"Art Nouveau (1890 -1915)",
20120201,http://www.antiquejewellerycompany.com/shop/scottish-mixed-agate-geometric-victorian-brooch/,5380,"Scottish Mixed Agate Geometric Victorian Brooch",675,871C,"Victorian jewellery looks so modern sometimes. This brooch was made circa 1860 and is very striking in the use of the different coloured agates from the Cairngorms. It is in excellent condition.",,0,Brooches,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120201,http://www.antiquejewellerycompany.com/shop/art-deco-marcasite-silver-amethyst-brooch/,5384,"Art Deco Marcasite Silver & Amethyst Brooch",375,799B/OJ,"This is a very stylised Maltese cross. The marcasite is beautifully graded across the curved surface. These fine marcasite pieces were all hand set and are not crude in the slightest. It was made circa 1925 and is set with an amethyst.",,0,Brooches,"Art Deco (1920-1935)",sold,"Art Deco (1920 - 1935)",
20120201,http://www.antiquejewellerycompany.com/shop/silver-gold-overlay-victorian-basket-brooch/,5388,"Silver & Gold Overlay Victorian Basket Brooch",275,802B/OJ,"The Victorians were fond of mixing metals and produced some wonderful pieces. This is a good example of a silver basket motif brooch, which has been enhanced with an overlay of two different colours of gold. It was made circa 1880.",simple,0,Brooches,"Victorian (1839-1901)",available,,
20120201,http://www.antiquejewellerycompany.com/shop/art-deco-marcasite-silver-swan-brooch/,5391,"Art Deco Marcasite & Silver Swan Brooch",375,919C,"This is a typical Art Deco piece of jewellery. It has the rising sun, waterlillies and a basking swan. The sun is set with a ruby. It is silver and set with graded marcasite.",simple,0,Brooches,"Art Deco (1920-1935)",sold,,
20120201,http://www.antiquejewellerycompany.com/shop/victorian-silver-collar/,5395,"Victorian Silver Collar",675,972C,"This is a good Victorian silver collar with engraved links in excellent condition.",simple,0,Necklaces,"Victorian (1839-1901)",sold,,
20120201,http://www.antiquejewellerycompany.com/?post_type=product&p=5399,5399,Chain,,,,,0,Chains,,available,,
20120201,http://www.antiquejewellerycompany.com/shop/silver-gold-overlay-oval-victorian-locket/,5402,"Silver & Gold Overlay Oval Victorian Locket",675,987C,"This is a bold locket with an edge of gold overlay which compliments the central floral raised design. There are so many different versions of Victorian lockets. You hardly ever come across the same design. It has two locket sections inside for photographs.",,0,"Lockets &amp; Pendants","Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120201,http://www.antiquejewellerycompany.com/shop/victorian-jet-locket/,5406,"Victorian Jet Locket",,,"A large Victorian jet locket in good condition. It is completely plain on one side and the other has a silver and glass locket section with a lock of hair. This can be removed if wished.",simple,0,"Lockets &amp; Pendants","Victorian (1839-1901)",sold,,
20120201,http://www.antiquejewellerycompany.com/shop/edwardian-silver-enamel-locket/,5410,"Edwardian Silver & Enamel Locket",450,984C,"This is a really pretty locket with painted translucent enamel roses and ribbons. Typical of the Edwardian period, very delicate and light. It was made circa 1915.",,0,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,
20120201,http://www.antiquejewellerycompany.com/shop/victorian-silver-buckle-design-locket/,5415,"Victorian Silver Buckle Design Locket",375,973C,"An unusual Victorian silver locket which has a slightly concave surface with two buckles on one side and plain on the other. It can be worn today and would certainly be noticed as it is very striking.",,0,"Lockets &amp; Pendants","Victorian (1839-1901)",available,"Victorian (1839-1901)",
20120201,http://www.antiquejewellerycompany.com/shop/silver-small-oval-victorian-locket/,5419,"Silver Small Oval Victorian Locket",150,953C,"This is a smaller Victorian locket with an engraving of a swallow. The swallow, as well as bluebirds and sparrows, has always had a symbolic meaning for sailors because these birds were usually the first sign that land was near. Perhaps it was originally given as a keepsake while the donor was at sea.",,0,"Lockets &amp; Pendants","Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
20120201,http://www.antiquejewellerycompany.com/shop/platinum-diamond-solitaire-ring/,5423,"Platinum & Diamond Solitaire Ring",975,836C,"A simple square setting in platinum with a good bright diamond. It was made circa 1920-30, and would be ideal as an engagement ring.",,0,"Rings>Engagement Rings","Art Deco (1920-1935)",sold,"Art Deco (1920 - 1935)",
20120201,http://www.antiquejewellerycompany.com/shop/georgian-natural-pearl-garnet-cluster-ring/,5427,"Georgian Natural Pearl & Garnet Cluster Ring",1275,976C,"Georgian garnet and pearl cluster ring dating to around 1890. The original reeded shank remains intact and the tapered seed pearls in three rows either side set this design apart from it's more conventional cluster counterparts.

Looks fantastic on.",,0,Rings,"Georgian (1714-1830)",sold,"Georgian (1714 - 1830)","UK M, US 6, French 52 ¾, Japanese 12"
20120201,http://www.antiquejewellerycompany.com/shop/lapponia-18ct-gold-lapis-diamond-ring/,5432,"Lapponia 18ct Gold Lapis & Diamond Ring",975,977C,Bj,,0,Rings,"Modern (1960s onwards)",sold,"Modern (1960s onwards)","UK N, US 6 ½, French 54, Japanese 13"
20120201,http://www.antiquejewellerycompany.com/shop/carved-turquoise-head-ring/,5436,"Carved Turquoise Head Ring",1275,965C,"A pretty and well carved ring with a head of a female in turquoise. It was made circa 1910 when turquoise was in fashion. It is offset by small rose cut diamonds in a flower and wreath motif. The mount is 18ct gold.",,0,Rings,"Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)","UK K, US 5 ¼, French 50, Japanese 9 ½"
20120201,http://www.antiquejewellerycompany.com/shop/horn-bangle-by-george-pierre/,5440,"Horn Bangle by George Pierre",1275,920C,"Carved horn pieces by George Pierre are very sought after and I have not had a bangle before. Normally one finds the pendants so this is a good collector's item.
It has two bugs set with blue glass to resemble turquoise on the top. He worked from 1910-1936 and signed his pieces GIP.",simple,0,"Bracelets &amp; Bangles","Art Nouveau (1890-1915)",sold,,
20120201,http://www.antiquejewellerycompany.com/shop/edwardian-wide-9ct-gold-engraved-wedding-ring/,5445,"Edwardian Wide 9ct Gold Engraved Wedding Ring",375,754C,"This is a good wide band in 9ct gold and repoussee work with roses motif around. It is hallmarked 1918 and was assayed in Birmingham. It is in very good condition and is ideal if you want an unusual wedding band which is very decorative on it's own. The ancient Greeks and Romans identified the rose with their goddesses of love, Aphrodite and Venus. Roses are the symbols of love and beauty, so it is a very appropriate and special ring.",,0,"Rings>Engagement Rings|Rings>Wedding Bands","Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)","UK N, US 6 ½, French 54, Japanese 13"
20120201,http://www.antiquejewellerycompany.com/shop/victorian-three-stone-turquoise-ring/,5449,"Victorian Three Stone Turquoise Ring",700,840C,"A good 18ct gold Victorian three stone turquoise 18ct gold ring. The turquoise have been set in what is known as rub over settings which are neat and smart. Their meaning is literally ""Forget me not"" after the turquoise coloured flower of the same name. The Victorians were fond of hidden meanings and this ring is a good example.",simple,0,Rings,"Victorian (1839-1901)",sold,1,"UK K, US 5 ¼, French 50, Japanese 9 ½"
20120201,http://www.antiquejewellerycompany.com/shop/aquamarine-diamond-ring/,5453,"Aquamarine & Diamond Ring",1500,936C,"A stylish 18ct white gold aquamarine and diamond ring which looks so good on the finger. The aquamarine is an unusual cut and is offset by two baguette cut diamonds. It was made in the 1970s.",,0,"Rings>Dress Rings","Modern (1960s onwards)",sold,"Modern (1960s onwards)","UK N, US 6 ½, French 54, Japanese 13"
20120115,http://www.antiquejewellerycompany.com/shop/green-white-paste-silver-bracelet/,5457,"Green & White Paste Silver Bracelet",675,918C,"A jolly green and white paste bracelet which was made in the 1920s. It is silver and the paste is all original and in very good condition.",,0,"Bracelets &amp; Bangles","Art Deco (1920-1935)",sold,"Art Deco (1920 - 1935)",
20120115,http://www.antiquejewellerycompany.com/shop/amethyst-rock-crystal-necklace/,5462,"Amethyst & Rock Crystal Necklace",1275,877C,"This is a really striking necklace. The amethyst and rock crystal sections are specially cut to compliment each other all round. It looks great on the neck. The clasp is 18ct white gold.",,0,Necklaces,"Modern (1960s onwards)",sold,"Modern (1960s onwards)",
20120115,http://www.antiquejewellerycompany.com/shop/victorian-silver-long-guard-chain/,5465,"Victorian Silver Long Guard Chain",850,962C,"A good heavy Victorian silver guard chain. It has inner links for strength, and to prevent wear, which is always a sign of quality. It is in good condition and can be worn single or double around the neck. It was made circa 1870.",simple,0,Chains,"Victorian (1839-1901)",sold,,
20120115,http://www.antiquejewellerycompany.com/shop/gold-mixed-gemstones-natural-pearls-chain/,5469,"Gold Mixed Gemstones & Natural Pearls Chain",875,925C,"A lovely gemstone and pearl 18ct gold chain. Very decorative and wearable in a versatile way. It was made in the Edwardian period with stones from the British Empire, most likely India.",simple,0,Chains,"Edwardian (1901-1914)",sold,,
20120115,http://www.antiquejewellerycompany.com/shop/masonic-ball-locket/,5474,"Masonic Ball Locket",675,885C,"An unusual Masonic globe locket which opens to reveal unfolding cut out sections with Masonic symbols engraved. It is 9ct gold and was made circa 1920.",,0,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20120115,http://www.antiquejewellerycompany.com/shop/9ct-gold-masonic-ball-locket/,5479,"9ct Gold Masonic Ball Locket",525,926C,"An old Masonic ball which opens with individual hinges to fold out in the form of a cross. Each section is engraved with various Masonic symbols.",,0,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,English,
20120115,http://www.antiquejewellerycompany.com/shop/heart-locket-with-two-birds-heart-motif/,5486,"Heart Locket with Two Birds & Heart Motif",250,888C,"A lot of lockets such as this one were produced in the early 1900s, but this one is nice because of the motif. It is set with paste and is a real love token. It would make an ideal Valentine present.",,0,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20120115,http://www.antiquejewellerycompany.com/shop/1st-world-war-silver-memorial-window-locket/,5491,"First World War Silver Memorial Window Locket",250,854C,"For a collector of 1st World War relics this silver locket with a black enamel inner band which says 'His country called- He answered"" is a rare survival. It is in good condition but sadly any photographs it may have contained are no longer there.",simple,0,"Lockets &amp; Pendants","Edwardian (1901-1914)",sold,,
20120115,http://www.antiquejewellerycompany.com/shop/victorian-diamond-circular-bow-brooch/,5494,"Victorian Diamond Circular Bow Brooch",1875,817C,"A very pretty late Victorian circle and bow brooch. The stones are a mixture of old cut and rose diamonds which have been graded beautifully. I actually kept this brooch because I like it so much, but other pieces come along so now is the time to sell it.",,0,Brooches,"Victorian (1839-1901)",sold,,
20120115,http://www.antiquejewellerycompany.com/shop/theodore-fahrner-silver-turquoise-brooch/,5498,"Theodor Fahrner Silver & Turquoise Brooch",675,866C,"A very striking Art Deco silver and turquoise bow brooch by the celebrated designer Theodor Fahrner. His firm was based in Pforzheim in the Black Forrest, Germany. which is world-famous for its jewellery and watch-making industry.
Fahrner started his business in the Edwardian period and built it up to become a major player in the modern designer jewellery scene. He used cutting edge designers. His jewellery was retailed by good outlets such as Murrle Bennett in Regent Street, London. There are often two marks on pieces. The MB & co mark and the TF mark.
This example is silver set with marquesite and turquoise.",simple,0,Brooches,"Art Deco (1920-1935)",sold,,
20120115,http://www.antiquejewellerycompany.com/shop/cufflinks-depicting-the-different-suits-cards/,5502,"Cufflinks Depicting The Different Suits (cards)",675,312L,"Most unusual gold cufflinks showing revolving images of the different card suits (spades, hearts, diamonds and clubs). This would appeal to all bridge/poker/whist players.",simple,0,"Men's Jewellery>Cufflinks","Art Deco (1920-1935)",sold,,
20120115,http://www.antiquejewellerycompany.com/shop/racing-cufflinks/,5505,"Racing Cufflinks",1275,639L,"Front - horse and jockey with green enamel background; Back - gold engraved jockey's cap. Lovely bold cufflinks... will appeal to all racing addicts!",,0,"Men's Jewellery>Cufflinks","Modern (1960s onwards)",available,"Modern (1960s onwards)",
20120115,http://www.antiquejewellerycompany.com/shop/victorian-rock-crystal-yachting-cufflinks/,5508,"Victorian Rock Crystal Yachting Cufflinks",1500,513H,"A rare pair of reverse intaglio rock crystal cufflinks with a yachting theme. The flags depict an anchor, a crown and the union jack.",,0,"Men's Jewellery>Cufflinks","Victorian (1839-1901)",available,"Victorian (1839 -1901)",
20120115,http://www.antiquejewellerycompany.com/shop/bulldog-setter-rock-crystal-cufflinks/,5511,"Bulldog & Setter Rock Crystal Cufflinks",1300,622L,"Lovely depictions of a red setter and a bulldog - each beautifully painted using reverse intaglio carved out of rock crystal.",simple,0,"Men's Jewellery>Cufflinks","Victorian (1839-1901)",sold,,
20120115,http://www.antiquejewellerycompany.com/shop/diamond-wolves-head-cufflinks/,5514,"Diamond Wolves Head Cufflinks",2500,787B/OJ,"A very unusual pair of cufflinks. They were most probably a special commission for a hunter. The wolves heads are well modelled and studded with rose diamonds. The open mouths are enamelled inside. The detail is amazing. The terminals are bone bones!",,0,"Men's Jewellery>Cufflinks","Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20150311,http://www.antiquejewellerycompany.com/shop/carved-intaglio-rock-crystal-dog-cufflinks/,5518,"Carved Intaglio Rock Crystal Dog Cufflinks",2500,957C,"Increasingly rare, these rock crystal cufflinks are well carved in reverse with four different dogs. They were then painted and mounted in 18ct gold. The trade in carving crystal, which is one of the hardest stones to cut, was based in Idar-Oberstein, Germany. The crystals were then exported throughout Europe to be mounted by jewellers in various pieces of jewellery. It was a difficult and demanding procedure which is why pieces such as these cufflinks are so prized today.",simple,0,"Men's Jewellery>Cufflinks","Edwardian (1901-1914)",available,,
20120115,http://www.antiquejewellerycompany.com/shop/silver-wedgwood-horse-cufflinks/,5521,"Silver Wedgwood Horse Cufflinks",250,955C,"A pleasing pair of Wedgwood cufflinks with a horse motif. They are silver gilt and were made in the 1950s.",,0,"Men's Jewellery>Cufflinks","Mid-Century (1950s)",sold,"Mid-century (1950s)",
20150311,http://www.antiquejewellerycompany.com/shop/reverse-intaglio-rock-crystal-horse-cufflinks/,5524,"Reverse Intaglio Rock Crystal Horse Cufflinks",2500,956C,"A good pair of reverse intaglio rock crystal cufflinks. They were most likely carved in Idar-Oberstein, Germany, then exported to England to be mounted in 18ct gold. Hancock's, which is still trading, was the main retailer of carved crystals. They are very collectable today, and hard to find especially in good condition.",simple,0,"Men's Jewellery>Cufflinks","Edwardian (1901-1914)",available,,
20120115,http://www.antiquejewellerycompany.com/shop/cabochon-garnet-natural-pearl-georgian-mourning-ring/,5527,"Cabochon Garnet & Natural Pearl Georgian Mourning Ring",675,837C,"A good example of a Georgian mourning ring. Garnets were often used as they represented blood, and the pearls were for tears! As if that isn't enough there is black enamel which represents death. Black was used if the one remembered had been married, and white was for the unmarried. They were often engraved on the inside of the shank with the departed's name and the date of his/her sad demise... These rings are highly collectable, especially if they are in good condition.",,0,Rings,"Georgian (1714-1830)",sold,"Georgian (1714 - 1830)","UK P, US 7 ½, French 56 ½, Japanese 15"
20120115,http://www.antiquejewellerycompany.com/shop/victorian-gold-fede-ring/,5531,"Victorian Gold Fede Ring",975,801B/OJ,"I do love these rings. This one is a small size, and beautifully made. The hands pull apart to reveal two hearts. It is a wonderful expression of love hidden behind the clasped hands. It is 9ct gold and was made in the early Victorian period.",,0,"Rings>Wedding Bands","Victorian (1839-1901)",sold,"Victorian (1839 -1901)","UK J ½, US 5, French, 49, Japanese 9"
20120115,http://www.antiquejewellerycompany.com/shop/georgian-garnet-diamond-ring/,5538,"Georgian Garnet & Diamond Ring",1500,696C,"A good Georgian diamond and garnet ring. It was made circa 1800. The diamonds are old rose cut stones and well matched. The central stone is a red square cut garnet. The diamonds are set in a silver setting, but the main body of the ring is 18ct gold.",,0,Rings,"Georgian (1714-1830)",sold,"Georgian (1714 - 1830)","UK J, US 4 ¾, French 48, Japanese 8 ½"
20120115,http://www.antiquejewellerycompany.com/shop/diamond-triple-cluster-edwardian-ring/,5542,"Diamond Triple Cluster Edwardian Ring",675,864C,"A pretty and delicate diamond triple cluster ring which would be ideal as an engagement ring. The top is platinum and the shank is 18ct gold. It was made circa 1915.",,0,"Rings>Engagement Rings","Edwardian (1901-1914)",sold,"Edwardian (1901 - 1914)",
20120115,http://www.antiquejewellerycompany.com/shop/cabochon-garnet-diamond-flower-ring/,5546,"Cabochon Garnet & Diamond Flower Ring",2950,937C,"This is a really fabulous ring. It has been beautifully made. It is 18ct gold with a large cabochon garnet which has been mounted with different shaped rose cut diamonds in a flower and leaf pattern. It has a hidden locket compartment behind the garnet. It is Victorian, circa 1870 when there was a Holbeinesque revival.",,0,Rings,"Victorian (1839-1901)",sold,"Victorian (1839 -1901)","UK H ½, US 4, French 46 ½, Japanese 7"
20120115,http://www.antiquejewellerycompany.com/shop/ruby-diamond-victorian-crossover-ring/,5552,"Ruby & Diamond Victorian Crossover Ring",450,917C,"This ring is in mint condition. It is unusual in that the design slants across in a delicate curve. It is 18ct gold and was made circa 1880. The ruby is a good small Burma ruby and is flanked by graded bright old cut diamonds.",,0,"Rings>Engagement Rings","Victorian (1839-1901)",sold,"Victorian (1839 -1901)",
